########## WARNING SNAPSHOT ##########
==================== THREAD LEAK MAINTENANCE ====================
level=WARNING
---- [1] process basic info ----
processName=thread_victim
bundleName=unknown
pid=2231
uid=0
threadCount=2101
appState=unknown
---- [2] hidumper thread maintenance (-p 2231 --thread) ----
Thread num: 2101
Top 10 Thread Names:
1	TL_Anim_0
1	TL_Anim_1
1	TL_Anim_10
1	TL_Anim_100
1	TL_Anim_101
1	TL_Anim_102
1	TL_Anim_103
1	TL_Anim_104
1	TL_Anim_11
1	TL_Anim_12

---- [3] per-thread run state and cpu run time ----
thread_total=2101
tid	state	cpuUsage	cpuLoad	name
Tid:4096, Name:TL_Audio_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4097, Name:TL_Codec_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4098, Name:TL_GC_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4099, Name:TL_Timer_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4100, Name:TL_IPC_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4101, Name:TL_DB_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4102, Name:TL_Cache_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4103, Name:TL_Sensor_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4104, Name:TL_Anim_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4105, Name:TL_Upload_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4106, Name:TL_Download_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4107, Name:TL_Parser_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4108, Name:TL_Watchdog_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4109, Name:TL_Event_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4110, Name:TL_Sync_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4111, Name:TL_Log_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4112, Name:TL_Worker_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4113, Name:TL_IO_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4114, Name:TL_Net_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4115, Name:TL_Render_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4116, Name:TL_Audio_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4117, Name:TL_Codec_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4118, Name:TL_GC_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4119, Name:TL_Timer_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4120, Name:TL_IPC_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4121, Name:TL_DB_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4122, Name:TL_Cache_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4123, Name:TL_Sensor_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4125, Name:TL_Anim_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4126, Name:TL_Upload_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4127, Name:TL_Download_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4129, Name:TL_Parser_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4130, Name:TL_Watchdog_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4131, Name:TL_Event_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4132, Name:TL_Sync_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4133, Name:TL_Log_94
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4134, Name:TL_Worker_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4135, Name:TL_IO_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4136, Name:TL_Net_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4137, Name:TL_Render_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4138, Name:TL_Audio_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4139, Name:TL_Codec_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4140, Name:TL_GC_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4141, Name:TL_Timer_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4142, Name:TL_IPC_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4143, Name:TL_DB_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4144, Name:TL_Cache_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4145, Name:TL_Sensor_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4146, Name:TL_Anim_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4147, Name:TL_Upload_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4148, Name:TL_Download_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4149, Name:TL_Parser_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4150, Name:TL_Watchdog_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4151, Name:TL_Event_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4152, Name:TL_Sync_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4153, Name:TL_Log_95
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4154, Name:TL_Worker_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4155, Name:TL_IO_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4156, Name:TL_Net_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4157, Name:TL_Render_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4158, Name:TL_Audio_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4159, Name:TL_Codec_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4160, Name:TL_GC_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4161, Name:TL_Timer_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4162, Name:TL_IPC_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4163, Name:TL_DB_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4164, Name:TL_Cache_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4165, Name:TL_Sensor_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4166, Name:TL_Anim_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4167, Name:TL_Upload_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4168, Name:TL_Download_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4169, Name:TL_Parser_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4170, Name:TL_Watchdog_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4171, Name:TL_Event_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4172, Name:TL_Sync_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4173, Name:TL_Log_96
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4174, Name:TL_Worker_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4175, Name:TL_IO_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4176, Name:TL_Net_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4177, Name:TL_Render_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4178, Name:TL_Audio_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4179, Name:TL_Codec_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4180, Name:TL_GC_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4181, Name:TL_Timer_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4182, Name:TL_IPC_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4183, Name:TL_DB_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4184, Name:TL_Cache_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4185, Name:TL_Sensor_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4186, Name:TL_Anim_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4187, Name:TL_Upload_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4188, Name:TL_Download_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4189, Name:TL_Parser_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4190, Name:TL_Watchdog_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4191, Name:TL_Event_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4192, Name:TL_Sync_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4193, Name:TL_Log_97
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4194, Name:TL_Worker_98
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4195, Name:TL_IO_98
